y_true,y_pred
10.686519,10.73282
6.992017,6.9787197
34.43361,34.615307
3.7550921,3.7426932
14.396497,14.429063
16.752953,16.738108
0.4252651,0.40804416
37.38212,37.542114
5.7363377,5.719061
0.55792564,0.61234903
22.307884,22.423166
-1.6424112,-0.78440374
10.102214,10.104395
9.614542,9.595631
40.8199,40.969624
19.7276,19.819662
8.284797,8.288044
30.789362,30.988815
54.826756,54.893967
21.629074,21.82804
8.585185,8.602312
2.1618536,2.387973
-0.37284672,-0.27228677
4.8214436,4.8060684
1.344997,1.3695688
4.8110747,4.793572
10.454933,10.477389
21.791508,21.913204
7.4626107,7.4540787
20.731728,20.803549
10.524853,10.554518
10.930403,11.016473
0.6462295,0.64334446
6.6972885,6.679337
-0.07219608,-0.10986316
23.722567,23.944443
63.08791,63.128017
47.375004,47.45176
6.703497,6.6484246
60.271496,60.330467
12.174228,12.214448
3.9056003,3.910843
1.1040953,1.17887
3.2240856,3.154113
3.15156,3.168487
13.186951,13.197355
11.976081,12.023118
9.283523,9.290559
19.665905,19.68916
45.26906,45.388817
35.785866,35.9533
2.3177288,2.3002672
25.317566,25.426353
34.75176,34.94076
1.2556779,1.1566868
6.018039,5.9875455
-0.011116175,-0.047606558
7.350425,7.415496
21.929918,22.074125
29.812813,29.981924
2.1032798,2.1563218
27.446701,27.739698
1.7872471,1.7978673
17.842506,17.872496
2.1586034,2.1409636
13.879733,13.868119
8.29577,8.302587
23.710564,23.874662
11.992221,12.024761
-0.29819307,-0.28085405
46.589725,46.664806
6.662006,6.640682
9.435833,9.40596
-0.25469533,-0.20701826
1.8500055,1.7697163
-0.23606086,-0.20829585
6.1320763,6.114077
70.80873,71.04678
1.5756387,1.5962055
3.3749185,3.262195
58.81461,58.888363
6.546824,6.502399
1.0361016,1.140338
39.87846,40.00266
1.490496,1.5001521
77.20669,77.53691
26.968868,27.165836
2.3396623,2.3728719
96.300575,96.52233
0.74029195,0.79914594
28.450956,28.655874
15.746493,15.751408
50.47098,50.555027
63.182934,63.296745
9.858011,9.874393
0.83763707,0.9559196
20.545717,20.572538
0.7769626,0.8810047
87.02232,87.31252
11.587974,11.638886
3.4272432,3.439247
11.839639,11.881299
2.348171,2.5859492
0.08324178,0.040100172
46.395065,46.483784
1.5993379,1.6239846
-0.24865666,-0.17724314
22.376648,22.48923
45.495922,45.599163
27.70929,27.918812
37.39684,37.561676
1.2804993,1.3206072
2.0328252,2.0406806
60.408943,60.486958
2.8918195,2.8036897
5.5162563,5.494897
52.41803,52.46866
22.701008,22.848381
19.603897,19.664663
97.16947,97.3826
2.1848795,2.1982481
34.24764,34.448467
10.542587,10.561997
14.318285,14.353266
61.3519,61.456715
21.078709,21.18138
21.876476,22.015247
40.846382,40.9764
2.7862027,2.740487
0.6835501,0.7212606
-0.890291,-0.6045732
10.65223,10.742794
90.114815,90.381905
-0.40256202,-0.29029164
5.402389,5.387394
3.6613157,3.615842
15.799373,15.810691
30.352455,30.567102
32.98313,33.14735
0.8303851,0.89350325
5.8613653,5.8439636
15.3210945,15.327696
4.476752,4.465567
65.30109,65.4518
19.897,20.015251
28.689323,28.876553
26.938087,27.121582
46.564865,46.606796
12.812265,12.8456545
1.643792,1.8348436
17.205761,17.276056
1.7071114,1.7757404
2.1897175,2.2364593
23.298641,23.500626
48.50585,48.566856
9.268743,9.289844
15.562602,15.58598
70.53297,70.75224
13.565168,13.602566
126.61058,126.696594
22.349413,22.536633
6.019592,6.073421
28.47063,28.687456
18.100784,18.103554
49.76814,49.8606
25.566122,25.815207
6.2329383,6.216265
0.74208564,0.6511264
4.8241243,4.8083334
-0.5344423,-0.4772781
2.5118213,2.5434358
23.160385,23.374714
68.39308,68.59964
17.844877,17.879114
0.3802906,0.25365883
19.752783,19.785978
46.543076,46.62014
0.9809566,1.0866046
5.959562,5.943273
9.978886,9.970756
0.21603474,0.17998481
26.450668,26.640095
5.6214967,5.605511
18.82717,18.857607
1.0883075,1.1136409
2.4200191,2.4135818
27.801064,28.010572
3.4778924,3.489576
71.28481,71.552376
2.8435984,2.8509407
13.582896,13.613183
35.04827,35.222973
2.8790884,3.078738
6.8480215,6.8960104
3.4662533,3.5091205
49.33991,49.405476
1.4299084,1.3983812
122.558205,122.652115
1.1478372,1.1794202
12.8431835,12.876816
61.460358,61.594566
87.03302,87.32025
90.32956,90.5958
47.692295,47.740425
37.39798,37.60093
23.65491,23.85851
30.772024,30.924646
1.6467803,1.6427956
0.58292556,0.6423591
8.990766,9.001074
5.6950884,5.677942
1.226811,1.1439347
27.17511,27.382446
35.826904,36.00038
10.317199,10.3780575
58.59181,58.6888
1.3282124,1.5510759
7.0177937,6.9619136
0.65656483,0.73579746
8.169984,8.259989
6.8548117,6.8447566
7.094858,7.0781817
61.59753,61.656067
24.81257,25.052462
-1.246022,-0.7532935
78.92252,79.244545
47.616444,47.686882
22.5643,22.786942
5.3123813,5.297977
0.24830356,0.20015593
3.2832093,3.2969143
41.078167,41.221413
80.83062,81.14305
61.876053,61.996277
1.301002,1.2327032
-0.8303586,-0.5856776
12.562214,12.581823
7.0577607,7.108443
16.224236,16.234528
6.1761546,6.1589537
2.0397348,2.0119624
3.5842102,3.6347754
21.14641,21.259108
0.56919444,0.53097236
0.086284116,0.03555903
36.83125,36.996353
8.819557,8.81412
74.013,74.31957
68.5534,68.72751
3.15553,3.171996
1.7800068,1.8251729
20.349567,20.402233
0.031200485,-0.0026504397
15.099683,15.135926
29.809425,29.986673
48.25311,48.306805
7.387398,7.3731537
6.600518,6.556723
-0.7856041,-0.56296355
-0.48380175,-0.44956672
5.684205,5.6662917
17.464602,17.476034
35.400005,35.53531
0.20324099,0.16514093
59.127556,59.237377
4.4738817,4.46641
7.759664,7.7652135
-0.21224643,-0.20597702
22.305313,22.507423
34.06699,34.217655
28.608845,28.801512
3.510964,3.450794
10.119632,10.165673
20.780231,20.914509
4.4126863,4.457924
1.4411808,1.3912475
29.783989,29.995558
0.95027107,0.9354083
15.081006,15.109397
2.476492,2.7082915
19.622984,19.703234
7.5700645,7.5710382
3.262337,3.1476197
44.64869,44.75548
0.15057085,0.10334574
-0.59101224,-0.51529515
13.8591795,13.8606415
44.353004,44.44846
0.029620241,0.021380559
10.955609,10.958916
19.337942,19.36151
26.504011,26.735147
12.089855,12.138044
3.8312576,3.837863
0.36373445,0.4003135
10.801647,10.849288
-0.3112328,-0.22840899
39.247147,39.527866
18.77518,18.837234
34.26608,34.434628
20.79353,20.907816
-0.32468596,-0.2634409
23.719584,23.993536
89.7946,90.06618
9.943457,9.943561
0.6265202,0.6981203
5.793706,5.7763314
53.710457,53.793594
1.1822312,1.2570877
-0.24159741,-0.2425664
2.3384187,2.3666449
-0.40030885,-0.33494163
10.986318,11.042213
65.87274,66.04892
15.968182,15.9897175
4.8220067,4.8112555
4.4437733,4.439836
1.755994,1.7860048
33.11229,33.300415
7.3692575,7.3592544
6.725721,6.689114
170.95277,171.38509
15.650138,15.6587515
1.2065274,1.2577426
2.009099,1.9313245
44.19529,44.296852
10.838035,10.896178
2.1206303,2.1100445
34.45108,34.632267
0.38616773,0.34885788
81.126625,81.43004
41.620037,41.729206
3.1170793,3.1376019
49.98508,50.054367
9.453729,9.501593
32.6688,32.835945
21.134485,21.184763
-0.36271873,-0.3358902
1.4597955,1.4729915
39.536106,39.660526
4.783234,4.7549086
2.7418005,2.739788
-0.60077167,-0.50813323
18.633516,18.679377
91.460045,91.71243
-0.86020684,-0.5848492
8.332501,8.35684
55.787632,55.859344
7.309922,7.299646
19.633787,19.68661
0.64706874,0.8115504
18.658371,18.711174
4.7735295,4.752806
38.539356,38.64393
45.08172,45.20422
124.611855,124.71047
23.962044,24.115938
16.032389,16.05426
13.031315,13.063541
3.8108401,3.817421
17.161495,17.148628
4.0851283,4.0823846
13.312625,13.31618
50.190464,50.3129
0.44962955,0.54111636
43.16108,43.292233
52.090046,52.13472
6.97701,6.9609885
13.394751,13.491013
1.5249174,1.5401573
50.91991,50.97779
8.922918,8.917871
-0.53836507,-0.4269535
1.7054393,1.6704392
32.013832,32.192146
22.340117,22.479288
5.44812,5.4342813
2.2819908,2.1674144
3.2847748,3.3001473
-0.15192656,-0.12421693
65.28472,65.45847
3.516627,3.516403
46.791203,46.889153
59.03657,59.21775
37.52375,37.686512
2.193838,2.1484966
18.582037,18.597672
8.10557,8.109448
-0.09758938,-0.0851385
17.051113,17.026152
1.0752699,1.2361164
46.13465,46.21494
2.0694075,2.0442758
13.518819,13.535796
15.049418,15.068765
4.6505365,4.6409636
23.798222,23.978989
1.9176847,1.88224
33.941044,34.08034
1.4907373,1.540458
11.896292,11.936935
84.18031,84.475395
0.59173524,0.6952792
-0.037621003,-0.04926458
21.635408,21.727135
13.195779,13.2119
17.370647,17.363873
20.064938,20.17196
24.711834,24.959297
42.914154,43.012432
18.038042,18.087503
4.84036,4.8282714
27.147884,27.332306
81.11706,81.43301
6.261298,6.245066
-0.47401068,-0.43336695
42.443893,42.557526
6.130649,6.115413
14.845952,14.928875
32.442448,32.611977
2.4201982,2.4624407
7.7298455,7.712996
16.009884,16.040113
13.622826,13.627554
27.330069,27.544796
1.9568884,1.8826017
21.274042,21.379955
5.5368104,5.5102296
28.566858,28.763414
24.469406,24.703867
0.8984919,0.9246534
40.614647,40.7728
0.99922514,1.0542963
29.976357,30.196836
17.521894,17.53068
77.75747,78.086555
6.104393,6.0710316
3.7257588,3.7334793
8.413944,8.418987
4.167731,4.166463
30.641373,30.825058
3.541601,3.4987307
1.5947579,1.7989857
0.42663994,0.44371143
36.17669,36.3293
71.05553,71.28012
7.515872,7.496943
6.0048566,5.987154
10.0324745,10.080735
44.873035,44.96657
0.21581228,0.19131294
13.647336,13.68186
37.790417,37.911106
21.179222,21.262497
13.356209,13.3721075
38.776833,38.89256
30.796412,30.98116
26.630531,26.841146
1.3116066,1.3558493
7.381328,7.4606304
21.342274,21.440844
54.001484,54.07054
6.057364,6.041068
37.428646,37.533993
64.81444,64.99857
50.52775,50.631905
67.730804,67.8756
28.979084,29.162651
9.926211,9.978377
4.600406,4.6075716
5.740735,5.7122693
0.09459323,0.041846298
98.7441,98.93917
5.027852,5.0101266
11.869464,11.909489
23.143995,23.259565
10.334519,10.345649
69.78138,70.008736
0.9038999,1.0144799
13.314405,13.3357115
0.87204397,1.0006113
1.7089164,1.8888059
1.704775,1.7450511
7.7529354,7.7531157
2.5728116,2.5779204
0.14183582,0.11105835
1.8828076,1.8979888
8.048307,8.024617
3.1509175,3.201922
30.625734,30.762959
10.73808,10.7831545
2.622163,2.7048697
4.1474314,4.1473513
0.036885988,-0.0021457076
16.042955,16.056665
53.019047,53.067017
8.646246,8.736328
10.88018,10.93813
5.711429,5.694303
25.99817,26.227945
13.540107,13.565123
1.0407181,1.1251051
3.2301154,3.1848254
0.057866875,0.0044098496
41.072754,41.198463
8.40454,8.4272785
80.76124,81.08226
7.513449,7.50724
0.14135718,0.10488425
3.2977035,3.3448582
7.213015,7.279799
3.7338579,3.7759469
15.016343,15.021543
22.184156,22.239832
4.898514,4.9560122
32.93995,33.150578
2.4841163,2.5206256
11.903176,11.949021
65.667274,65.8167
33.84139,34.01785
4.690482,4.6822114
0.11598148,0.08710207
14.158164,14.249382
0.035879385,0.009028614
5.194084,5.1787944
0.14312868,0.08928462
7.009942,6.992196
10.984623,11.011539
4.9685807,4.954683
1.0475698,1.1503544
13.011626,13.028648
19.976772,19.99521
0.16860954,0.16984485
55.55685,55.63533
7.3313007,7.317419
8.731479,8.752386
27.347055,27.559782
14.376689,14.380483
36.520798,36.66326
15.124169,15.144054
1.2498624,1.2967539
16.714216,16.750906
0.76573586,0.81328344
11.135003,11.1913805
8.229403,8.229936
5.286262,5.27063
6.6919427,6.675296
8.46267,8.557232
1.9601469,1.9950347
10.631304,10.694962
13.161105,13.165843
0.864926,1.0031847
48.546963,48.649654
0.10625505,0.06614966
36.43625,36.60405
18.751482,18.798246
2.011571,2.0357692
74.03298,74.34908
0.79732627,0.7432466
35.18466,35.33604
37.448296,37.6172
0.30483574,0.25692374
54.1492,54.248245
4.3956676,4.3845873
13.74999,13.798134
14.915215,14.91861
7.7571874,7.7075157
31.03907,31.219866
29.57591,29.794975
6.045516,6.092379
50.509815,50.596672
4.537874,4.5555787
39.723846,39.844208
43.51617,43.614136
-0.43042213,-0.30851543
3.290174,3.306973
1.0828269,1.3050885
6.4261446,6.3838663
5.6736526,5.612549
29.377682,29.588308
52.57734,52.59059
54.766563,54.846874
1.1694338,1.1952846
5.6471767,5.6309304
5.079839,5.097538
0.42252168,0.4680844
35.893124,36.076725
65.62384,65.784424
1.5201906,1.7218714
1.2376662,1.2737002
8.583514,8.585715
15.360897,15.363341
0.83462965,0.9302302
17.937666,18.015148
2.5749247,2.6089256
8.58101,8.587623
22.440552,22.574146
9.702826,9.696713
1.9704033,1.8990896
6.485795,6.4718056
6.341432,6.3300066
3.0478292,3.0458183
5.4881516,5.4645386
64.822876,64.96902
22.054987,22.243172
4.0007243,3.997881
26.266298,26.51103
3.1642852,3.1300497
45.233654,45.328995
16.736864,16.7837
7.6886373,7.6606846
19.460382,19.512243
3.9181216,3.9492424
0.16466856,0.1443104
1.0247412,1.1723528
12.345436,12.375885
72.07176,72.3254
101.4323,101.61159
25.061094,25.297419
21.308285,21.385294
7.0803585,7.147137
1.6496594,1.6396902
0.108458064,0.048058808
0.82433355,0.91425675
5.714977,5.6978283
2.5275707,2.5619876
11.339552,11.411602
29.425735,29.597717
-0.53434104,-0.38002056
14.817906,14.80716
91.19688,91.45655
0.33761916,0.3742274
24.518364,24.626139
4.469201,4.4641814
42.182194,42.297832
83.69513,84.00475
1.1220204,1.2458656
21.628506,21.682293
2.2408345,2.2395732
7.847017,7.8137336
128.9945,129.09775
3.5376778,3.6340363
13.243049,13.286556
21.386042,21.390642
42.209763,42.30304
10.799211,10.86146
14.713642,14.766773
3.2606366,3.2763338
14.039747,14.081188
3.9098501,3.9150374
24.882437,25.111378
2.8376272,2.8053465
18.191004,18.183924
8.894571,8.884452
43.579674,43.67414
8.056137,8.051418
6.020201,6.080708
49.40334,49.465267
-0.12964064,-0.1110068
0.1085462,0.07796969
1.9867878,2.054669
55.118824,55.1441
14.066882,14.14724
168.17184,168.5402
40.239845,40.371655
13.525633,13.556623
7.6432767,7.6383567
16.130085,16.103807
21.175987,21.304716
25.80786,26.020483
22.32255,22.485083
10.527801,10.589152
6.209482,6.1845245
6.1504726,6.133114
5.460052,5.443537
43.986584,44.07557
24.659973,24.821968
40.02201,40.311142
25.388268,25.62787
12.79441,12.83197
8.692298,8.697085
3.3136272,3.3283918
42.423756,42.562294
36.35214,36.493935
0.3559138,0.3915136
17.440458,17.51196
-0.5035162,-0.45351356
1.580926,1.5845616
0.9967157,1.1052153
33.834793,33.966972
36.299202,36.450626
20.907167,21.029293
28.13621,28.335094
21.265348,21.378674
1.1216062,1.2086661
19.378716,19.405867
31.255579,31.414951
28.987923,29.184877
46.59089,46.654526
27.95341,28.14168
16.515938,16.548101
41.967278,42.048626
8.682931,8.683918
-0.41278258,-0.35652673
7.077268,7.036613
1.5533112,1.5865598
0.7299613,0.82223165
6.190947,6.1739135
0.14976878,0.08209147
4.4967184,4.495088
9.628864,9.70198
13.814374,13.82731
9.078603,9.090703
0.9936664,1.0593297
25.683008,25.91385
36.144176,36.281113
4.183405,4.2049594
0.5818867,0.6367832
0.26014873,0.24065417
-0.029820582,-0.01901178
31.41176,31.600506
6.4347,6.402554
4.2794247,4.270671
10.728587,10.844524
26.255486,26.441051
1.379928,1.5627124
8.86668,8.910462
14.722632,14.750636
52.33813,52.45034
0.7762726,0.6121026
41.164288,41.038208
12.751274,12.786753
74.95524,75.30169
47.890045,47.97703
12.527463,12.57099
2.1343334,2.1443002
30.601284,30.795307
0.8288351,0.8240149
21.080452,21.115913
21.575775,21.651142
40.177624,40.317688
138.60555,138.7373
17.13484,17.197115
1.1647732,1.1492815
8.475412,8.478108
7.965028,7.7621903
0.53418285,0.5973604
2.8091652,2.82352
1.0130415,1.0549965
12.640958,12.664049
0.6815005,0.7314962
43.269352,43.369263
8.659291,8.671744
8.437325,8.446236
3.1455123,3.100478
12.231317,12.271583
30.871246,31.076447
-0.5783885,-0.4985755
0.6122258,0.68276024
3.891777,3.8906658
1.2829171,1.2705193
0.42299166,0.4669144
2.2755036,2.2893493
33.078102,33.25634
14.771376,14.783197
12.504799,12.548424
32.44259,32.616516
6.664752,6.6473584
17.109924,17.17036
7.693416,7.6683054
14.256288,14.290803
1.3884732,1.388483
22.842764,23.060411
7.139555,7.1145954
56.255676,56.32978
34.953903,35.12397
37.156025,37.28921
48.10367,48.177624
10.422069,10.482921
12.697756,12.738219
-0.039257783,-0.06902525
4.0863266,4.0874763
24.429882,24.667315
46.957798,47.02893
6.745308,6.7276
3.2157505,3.2305336
8.628058,8.640707
24.644981,24.829693
2.1622488,2.1529286
18.583406,18.673115
0.7862111,0.8087645
0.86878735,0.82922846
0.8537239,0.8452554
6.2681384,6.250756
2.695749,2.7253864
57.369907,57.461258
15.691819,15.729902
16.067387,16.059338
24.620298,24.860409
0.093420655,0.07349533
39.53624,39.673206
9.064039,9.004101
26.848717,27.043205
0.788486,0.9802787
3.8997219,3.9285553
31.298988,31.477951
16.24632,16.324436
-0.35014766,-0.29555947
-0.2007795,-0.1868993
41.992737,42.15061
-0.054440174,-0.092717886
66.06632,66.2864
0.0021092708,-0.0035134852
25.636534,25.849855
4.4510093,4.442839
24.310215,24.515543
1.1090893,1.1366577
5.1180015,5.100078
8.830853,8.863245
-0.66642344,-0.49312723
28.057512,28.276947
1.808841,1.7956707
4.62972,4.6158566
0.20651865,0.15964067
25.911453,26.085627
5.7461953,5.7290406
113.607834,113.70715
29.39642,29.612143
8.867603,8.868327
4.69546,4.6863565
9.24865,9.270388
22.859123,22.976265
1.020297,1.1725264
42.04148,42.181633
27.591337,27.801796
27.938549,28.137959
19.09257,19.143967
9.696478,9.705131
26.448082,26.661133
24.735058,24.888763
2.6978297,2.625044
1.3398006,1.3428395
10.538727,10.597762
62.71611,62.816875
-0.04230182,-0.08152634
2.881653,2.9770575
12.052486,12.098753
9.589305,9.626119
11.79712,11.842737
13.969086,13.999023
5.857233,5.8338733
59.451305,59.54151
4.597713,4.605051
1.0562093,1.0947206
7.291959,7.2774024
4.517312,4.5225554
6.2285695,6.2103677
67.83089,68.0349
9.1243725,9.145551
13.076991,13.120853
1.4775392,1.6671896
0.8929561,0.9966969
3.3886118,3.401626
3.413789,3.3926282
49.98237,50.052795
22.274305,22.444366
0.18733883,0.1745422
14.765551,14.763312
21.36846,21.437075
43.62014,43.73309
63.001293,63.17237
1.6833339,1.7670455
1.1462058,1.185266
1.3499838,1.523102
4.6948915,4.681836
19.961212,20.02633
37.184006,37.345657
8.308859,8.28057
4.098123,4.0998693
11.680206,11.731951
-0.12892897,-0.14960212
92.92203,93.16515
5.218926,5.235525
13.6835985,13.681624
88.7597,89.03194
8.991112,9.005855
3.979961,3.8509004
3.6583836,3.6671255
5.9017186,5.884127
53.971767,54.040504
15.985723,16.06426
60.882626,61.018654
2.5641577,2.709667
4.9979415,4.9888167
3.0719,3.0935342
24.149424,24.319855
4.5485897,4.556777
19.680563,19.749966
88.34807,88.62576
1.7679366,1.8902864
13.018295,13.049258
1.3687216,1.3969703
19.246992,19.269558
10.504778,10.471025
2.152229,2.1695185
20.680546,20.757515
73.6904,74.05457
6.419739,6.3897266
27.540985,27.758192
0.74842954,0.59863293
-0.21763636,-0.18562284
19.95032,20.027906
59.52048,59.594757
16.157759,16.211248
3.4499028,3.4273155
9.174516,9.181933
1.2515769,1.4136868
24.475647,24.677532
33.09513,33.282944
1.9302275,1.8713987
2.0134783,1.9863558
14.88298,14.892926
3.4346964,3.4411578
6.6675296,6.6604133
92.80684,93.054756
4.193296,4.1792364
2.5800798,2.4963946
1.436486,1.4467592
28.95657,29.143362
6.1361,6.1180735
1.4003329,1.4204481
51.26567,51.35097
55.850834,55.93491
2.4100223,2.4372604
8.289556,8.378596
38.669716,38.79858
0.70073766,0.7878931
29.239622,29.468878
9.313109,9.437307
33.58602,33.767292
1.2674533,1.4414694
28.637201,28.822002
9.77351,9.773133
-0.5403512,-0.4553606
3.8188643,3.8132703
26.203814,26.44019
11.237911,11.29162
23.498173,23.68586
85.46826,85.763214
4.5222974,4.5782094
65.45201,65.624146
10.349707,10.404464
0.03585133,0.023779362
1.237423,1.2415626
7.619227,7.5360885
35.35201,35.49991
6.5184083,6.502184
59.929585,60.0502
1.4951097,1.4056184
8.210554,8.2187805
0.9853547,0.9806832
18.003492,17.98593
34.30757,34.452187
2.9124916,2.935436
27.230808,27.38397
13.317814,13.342089
18.909868,18.96627
19.246683,19.233755
47.615273,47.708458
0.102455914,0.11983357
25.319477,25.585527
45.739937,45.843384
7.3455725,7.3997393
15.5019245,15.54016
1.5646468,1.5091484
7.953861,7.935222
15.996688,16.046999
2.7087862,2.7427766
0.4536875,0.4575929
9.446833,9.474315
-0.4235775,-0.30384964
0.39514327,0.36408722
27.85301,28.015608
0.82848674,0.92121476
25.608727,25.849377
20.538965,20.571136
5.8657556,5.9013066
1.4878896,1.4941735
46.35744,46.438267
-1.601474,-0.8220317
1.7953048,1.7311563
20.419252,20.455704
30.083862,30.2703
4.299369,4.288398
0.8861942,0.974615
55.174843,55.291946
72.18262,72.45255
38.365,38.467354
11.13247,11.164894
1.3969117,1.4520283
0.62311316,0.67253315
22.206991,22.293283
19.770367,19.757113
55.444885,55.509335
25.469727,25.700903
3.6391702,3.7492137
40.82154,40.924114
-0.23850626,-0.22352213
2.793777,2.7740493
14.449271,14.464268
87.147446,87.4291
165.15962,165.51744
23.41284,23.668325
6.9067283,6.8613896
21.647314,21.78699
33.576218,33.751453
3.4496326,3.4376402
76.76752,77.04084
14.027199,14.04391
20.455395,20.563437
26.542767,26.745203
19.19767,19.215132
31.853167,32.035873
1.5588784,1.5830138
1.0719465,1.120219
-0.040548015,-0.012912035
18.169521,18.263662
29.121544,29.34169
20.771269,20.783884
69.70956,69.87665
8.93017,8.939668
27.07146,27.255226
0.11686387,0.12521803
3.02044,3.0368187
27.06558,27.276474
32.2519,32.43127
4.1686673,4.16564
8.319029,8.293942
3.3220103,3.3694453
3.890788,3.8963234
34.386566,34.532524
23.434975,23.600111
20.474686,20.588245
9.2281685,9.264988
9.216003,9.230043
0.7377264,0.8279385
27.190815,27.40004
18.75079,18.787022
22.171309,22.19099
1.0577222,1.0874217
13.42211,13.545266
42.0365,42.152695
2.001376,1.9819524
0.24691854,0.2569882
27.286774,27.486588
3.8021553,3.8021011
39.51999,39.68631
24.2089,24.45986
26.877329,27.083652
2.163163,2.3508399
47.884506,47.930264
15.162859,15.156129
3.3260105,3.3390248
11.438496,11.491717
6.5393476,6.5973816
18.098976,18.14386
0.4239921,0.51044315
1.7728182,1.9246058
2.5660474,2.52202
42.25378,42.38302
1.5009433,1.5209186
61.816257,61.915195
2.0161736,2.0485423
5.965607,5.992731
1.1725392,1.3999171
47.84947,47.93322
6.073649,6.0562124
1.1015899,1.1342921
12.428907,12.465821
19.701689,19.851955
42.586014,42.70846
57.352097,57.435658
2.7208533,2.658994
0.9156067,0.777603
3.3080523,3.3248472
14.742301,14.753321
0.05802451,0.031871244
0.16851047,0.1340284
16.755552,16.767296
8.781301,8.757658
9.700641,9.72424
-0.4369816,-0.39599234
6.052158,6.017806
0.20882182,0.18389964
33.49211,33.674065
38.67337,38.83999
8.271996,8.351641
-0.060501926,-0.046516255
3.8635476,3.9393067
0.7025129,0.77946275
7.0278425,7.0173116
3.0002763,3.1526756
0.5139928,0.55631876
0.12292639,0.09386403
13.732675,13.744681
10.343161,10.386443
0.6431369,0.7190498
13.305688,13.315079
1.9585668,1.9917705
4.4909563,4.483535
69.49666,69.669235
51.106533,51.231983
2.3552604,2.50542
30.693232,30.911404
30.635338,30.833202
0.37591028,0.30522358
31.15895,31.344679
62.383785,62.470177
-0.27712274,-0.20853761
0.15255009,0.12730849
38.34842,38.504128
15.050014,15.057844
22.46931,22.61476
16.67314,16.684526
17.63816,17.675535
1.1478704,1.1181989
39.997547,40.12712
45.38771,45.47164
4.8461266,4.832665
7.7181416,7.7163744
3.7281854,3.771464
21.384075,21.487732
23.581406,23.731531
7.3625603,7.3562403
42.00017,42.156208
3.485468,3.4904008
22.480694,22.659706
0.0072288974,0.0064186305
8.209862,8.213777
6.4017262,6.3815084
13.624727,13.654331
3.4366393,3.4487627
6.764673,6.7476063
31.603464,31.780184
2.6073952,2.624835
4.60791,4.6143317
72.37066,72.66807
55.061893,55.102783
1.0509112,1.045178
26.12489,26.367903
2.089573,2.1039667
14.227363,14.2614765
15.812608,15.809268
6.3121457,6.262132
-0.15884502,-0.17068684
0.848422,0.97175854
-0.9509731,-0.6087939
0.38517928,0.42703354
7.285385,7.277973
0.20029667,0.1535799
25.989779,26.230526
59.73854,59.81112
1.9106045,1.9600041
14.128335,14.148281
20.504244,20.614347
21.054092,21.081955
10.087826,10.140057
27.422985,27.670198
20.726742,20.789936
0.22997934,0.10390201
33.586884,33.73777
33.499252,33.67713
0.6743885,0.75121754
10.501846,10.495944
25.972523,26.215246
5.156696,5.141371
40.8297,40.961052
110.57241,110.6853
-0.09590706,-0.119495675
1.5437399,1.5333836
15.949498,15.950262
27.581049,27.79858
5.236153,5.2222795
56.843536,56.9579
2.733234,2.7130916
26.210398,26.453234
0.9990413,1.0970384
71.16772,71.415665
87.554115,87.82939
-0.39431068,-0.36136356
2.6795363,2.7065024
33.11317,33.270996
3.3818662,3.3956058
7.6196985,7.6175327
9.800984,9.812
9.031943,9.138154
9.433141,9.416681
0.13870706,0.10928887
2.013374,2.0089765
56.92759,57.017967
0.40666506,0.24263722
31.448547,31.615692
4.7785363,4.771744
5.1367836,5.118821
29.268251,29.496042
17.191238,17.178995
24.454903,24.56243
36.496452,36.660103
4.8495336,4.8194013
0.98782355,1.0924976
-0.5654667,-0.4012627
-0.015440029,-0.06267598
152.50084,152.74919
47.64932,47.755005
1.2903666,1.2653184
1.7221699,1.9014776
20.46639,20.540335
22.698818,22.823433
22.557339,22.692307
5.07528,5.064388
6.5402794,6.5242333
16.42305,16.430067
10.1955385,10.2547455
16.850382,16.90206
4.820531,4.8070874
0.7129231,0.7396178
12.503442,12.542191
154.86966,155.14731
17.0518,17.081688
3.4777174,3.4597588
34.03149,34.23307
19.91021,20.010498
18.558115,18.601416
24.312908,24.528887
90.867294,91.12504
0.08783571,0.075567305
19.74674,19.835808
-0.78523356,-0.5598846
22.888996,23.026186
0.7666049,0.7584195
3.5165696,3.5237205
4.6606894,4.65695
37.38675,37.52462
35.79186,35.917717
1.064181,1.088346
10.426379,10.447817
0.39600402,0.40886644
0.21387243,0.094209254
4.9787955,4.96404
4.09355,4.093481
113.96653,114.06937
20.144447,20.139479
1.8843628,2.01658
2.1195426,2.1713474
38.573322,38.725002
92.07063,92.32412
3.3335855,3.3196938
8.26551,8.360807
79.792816,80.111885
17.914543,17.938046
0.58109516,0.6102065
22.101433,22.221285
28.268818,28.413664
10.24083,10.2015505
16.243204,16.258123
35.71655,35.85315
-0.17722443,-0.14986709
11.087886,11.123449
0.5137048,0.5553888
14.611971,14.624348
-1.2611551,-0.68588996
2.9322913,2.9536145
0.6961651,0.7680348
25.883139,26.09822
32.901543,33.066486
4.1555367,4.1176734
9.345527,9.375448
2.7243912,2.841091
4.4368725,4.4344206
8.73794,8.714635
127.33227,127.42976
0.48889476,0.43091753
58.22793,58.309994
37.31077,37.48019
13.876721,13.927182
73.53101,73.811386
17.540104,17.554787
17.559637,17.598185
7.1334667,7.1298285
47.53172,47.609467
41.68084,41.81048
1.3483417,1.3798931
2.3941574,2.5924375
4.3878145,4.3358417
